Run,Gen,Rule,Fitness,anchoring_bias,attentional_bias,cognitive_dissonance,confirmation_bias,conformity_bias,egocentric_bias,recency_bias
8,6,( exec-two-species (( cognitive-dissonance  ) ) (( attentional-bias  ) )  ) ,0.395563829,0,1,1,0,0,0,0
8,6,( exec-two-species (( attentional-bias  ) ) (( cognitive-dissonance  ) )  ) ,0.389269492,0,1,1,0,0,0,0
8,6,( exec-two-species (( attentional-bias  ) ) (( cognitive-dissonance  ) )  ) ,0.380511489,0,1,1,0,0,0,0
8,6,( exec-homogenous (( cognitive-dissonance  ) )  ) ,0.366133863,0,0,1,0,0,0,0
8,6,( exec-two-species (( cognitive-dissonance  ) ) (( attentional-bias  ) )  ) ,0.38061649,0,1,1,0,0,0,0
8,6,( exec-two-species (( conformity-bias  ) ) (( attentional-bias  ) )  ) ,0.34869453,0,1,0,0,1,0,0
8,6,( exec-homogenous (( pick_from_list (( enlist (( attentional-bias  ) ) (( cognitive-dissonance  ) )  ) )  ) )  ) ,0.38370583,0,1,1,0,0,0,0
8,6,( exec-two-species (( recency-bias  ) ) (( cognitive-dissonance  ) )  ) ,0.391581356,0,0,1,0,0,0,1
8,6,( exec-two-species (( conformity-bias  ) ) (( attentional-bias  ) )  ) ,0.44268886,0,1,0,0,1,0,0
8,6,( exec-two-species (( cognitive-dissonance  ) ) (( attentional-bias  ) )  ) ,0.385088293,0,1,1,0,0,0,0
8,6,( exec-two-species (( attentional-bias  ) ) (( cognitive-dissonance  ) )  ) ,0.37215759,0,1,1,0,0,0,0
8,6,( exec-homogenous (( conformity-bias  ) )  ) ,3.89E-16,0,0,0,0,1,0,0
8,6,( exec-two-species (( cognitive-dissonance  ) ) (( attentional-bias  ) )  ) ,0.394434458,0,1,1,0,0,0,0
8,7,( exec-two-species (( attentional-bias  ) ) (( attentional-bias  ) )  ) ,0.389089562,0,2,0,0,0,0,0
8,7,( exec-two-species (( cognitive-dissonance  ) ) (( cognitive-dissonance  ) )  ) ,0.390830865,0,0,2,0,0,0,0
8,7,( exec-two-species (( attentional-bias  ) ) (( cognitive-dissonance  ) )  ) ,0.386159761,0,1,1,0,0,0,0
8,7,( exec-two-species (( attentional-bias  ) ) (( cognitive-dissonance  ) )  ) ,0.358251026,0,1,1,0,0,0,0
8,7,( exec-homogenous (( pick_from_list (( enlist (( attentional-bias  ) ) (( cognitive-dissonance  ) )  ) )  ) )  ) ,0.386903417,0,1,1,0,0,0,0
8,7,( exec-homogenous (( pick_from_list (( enlist (( attentional-bias  ) ) (( cognitive-dissonance  ) )  ) )  ) )  ) ,0.398147843,0,1,1,0,0,0,0
8,7,( exec-two-species (( cognitive-dissonance  ) ) (( cognitive-dissonance  ) )  ) ,0.394090471,0,0,2,0,0,0,0
8,7,( exec-two-species (( attentional-bias  ) ) (( attentional-bias  ) )  ) ,0.397837169,0,2,0,0,0,0,0
8,7,( exec-two-species (( conformity-bias  ) ) (( conformity-bias  ) )  ) ,6.94E-16,0,0,0,0,2,0,0
8,7,( exec-two-species (( attentional-bias  ) ) (( cognitive-dissonance  ) )  ) ,0.406630314,0,1,1,0,0,0,0
8,7,( exec-two-species (( attentional-bias  ) ) (( cognitive-dissonance  ) )  ) ,0.372938951,0,1,1,0,0,0,0
8,7,( exec-two-species (( cognitive-dissonance  ) ) (( attentional-bias  ) )  ) ,0.373599556,0,1,1,0,0,0,0
8,7,( exec-two-species (( recency-bias  ) ) (( cognitive-dissonance  ) )  ) ,0.40614084,0,0,1,0,0,0,1
8,7,( exec-two-species (( cognitive-dissonance  ) ) (( attentional-bias  ) )  ) ,0.372001388,0,1,1,0,0,0,0
8,7,( exec-two-species (( attentional-bias  ) ) (( attentional-bias  ) )  ) ,0.378550259,0,2,0,0,0,0,0
8,7,( exec-two-species (( conformity-bias  ) ) (( cognitive-dissonance  ) )  ) ,0.421411858,0,0,1,0,1,0,0
8,7,( exec-two-species (( pick_from_list (( enlist (( cognitive-dissonance  ) ) (( recency-bias  ) )  ) )  ) ) (( attentional-bias  ) )  ) ,0.372379623,0,1,1,0,0,0,1
8,7,( exec-two-species (( cognitive-dissonance  ) ) (( cognitive-dissonance  ) )  ) ,0.377596083,0,0,2,0,0,0,0
8,7,( exec-two-species (( cognitive-dissonance  ) ) (( attentional-bias  ) )  ) ,0.387502606,0,1,1,0,0,0,0
8,7,( exec-two-species (( attentional-bias  ) ) (( cognitive-dissonance  ) )  ) ,0.413944619,0,1,1,0,0,0,0
8,8,( exec-two-species (( attentional-bias  ) ) (( cognitive-dissonance  ) )  ) ,0.365213636,0,1,1,0,0,0,0
8,8,( exec-two-species (( attentional-bias  ) ) (( attentional-bias  ) )  ) ,0.399914844,0,2,0,0,0,0,0
8,8,( exec-two-species (( cognitive-dissonance  ) ) (( cognitive-dissonance  ) )  ) ,0.386337066,0,0,2,0,0,0,0
8,8,( exec-homogenous (( pick_from_list (( enlist (( attentional-bias  ) ) (( conformity-bias  ) )  ) )  ) )  ) ,0.004391608,0,1,0,0,1,0,0
8,8,( exec-two-species (( conformity-bias  ) ) (( cognitive-dissonance  ) )  ) ,0.397739435,0,0,1,0,1,0,0
8,8,( exec-two-species (( attentional-bias  ) ) (( cognitive-dissonance  ) )  ) ,0.39013222,0,1,1,0,0,0,0
8,8,( exec-homogenous (( pick_from_list (( enlist (( attentional-bias  ) ) (( cognitive-dissonance  ) )  ) )  ) )  ) ,0.352962505,0,1,1,0,0,0,0
8,8,( exec-homogenous (( pick_from_list (( enlist (( attentional-bias  ) ) (( cognitive-dissonance  ) )  ) )  ) )  ) ,0.371339468,0,1,1,0,0,0,0
8,8,( exec-two-species (( cognitive-dissonance  ) ) (( cognitive-dissonance  ) )  ) ,0.417573603,0,0,2,0,0,0,0
8,8,( exec-two-species (( recency-bias  ) ) (( egocentric-bias  ) )  ) ,0.428052886,0,0,0,0,0,1,1
8,8,( exec-two-species (( attentional-bias  ) ) (( cognitive-dissonance  ) )  ) ,0.35061743,0,1,1,0,0,0,0
8,8,( exec-two-species (( conformity-bias  ) ) (( attentional-bias  ) )  ) ,0.327362622,0,1,0,0,1,0,0
8,8,( exec-two-species (( attentional-bias  ) ) (( cognitive-dissonance  ) )  ) ,0.37417898,0,1,1,0,0,0,0
8,8,( exec-two-species (( cognitive-dissonance  ) ) (( attentional-bias  ) )  ) ,0.376532693,0,1,1,0,0,0,0
8,8,( exec-two-species (( cognitive-dissonance  ) ) (( cognitive-dissonance  ) )  ) ,0.359937933,0,0,2,0,0,0,0
8,8,( exec-two-species (( cognitive-dissonance  ) ) (( attentional-bias  ) )  ) ,0.412889957,0,1,1,0,0,0,0
8,8,( exec-two-species (( cognitive-dissonance  ) ) (( cognitive-dissonance  ) )  ) ,0.398333464,0,0,2,0,0,0,0
8,8,( exec-homogenous (( pick_from_list (( enlist (( attentional-bias  ) ) (( attentional-bias  ) )  ) )  ) )  ) ,0.405939517,0,2,0,0,0,0,0
8,8,( exec-two-species (( attentional-bias  ) ) (( attentional-bias  ) )  ) ,0.387915852,0,2,0,0,0,0,0
8,8,( exec-homogenous (( pick_from_list (( enlist (( attentional-bias  ) ) (( cognitive-dissonance  ) )  ) )  ) )  ) ,0.364463413,0,1,1,0,0,0,0
8,9,( exec-two-species (( cognitive-dissonance  ) ) (( attentional-bias  ) )  ) ,0.393995051,0,1,1,0,0,0,0
8,9,( exec-two-species (( attentional-bias  ) ) (( cognitive-dissonance  ) )  ) ,0.381861897,0,1,1,0,0,0,0
8,9,( exec-two-species (( attentional-bias  ) ) (( attentional-bias  ) )  ) ,0.348345467,0,2,0,0,0,0,0
8,9,( exec-two-species (( cognitive-dissonance  ) ) (( cognitive-dissonance  ) )  ) ,0.37132512,0,0,2,0,0,0,0
8,9,( exec-two-species (( attentional-bias  ) ) (( attentional-bias  ) )  ) ,0.402406976,0,2,0,0,0,0,0
8,9,( exec-two-species (( attentional-bias  ) ) (( cognitive-dissonance  ) )  ) ,0.396056837,0,1,1,0,0,0,0
8,9,( exec-two-species (( attentional-bias  ) ) (( egocentric-bias  ) )  ) ,0.398637983,0,1,0,0,0,1,0
8,9,( exec-homogenous (( pick_from_list (( enlist (( attentional-bias  ) ) (( recency-bias  ) )  ) )  ) )  ) ,0.101248429,0,1,0,0,0,0,1
8,9,( exec-two-species (( recency-bias  ) ) (( cognitive-dissonance  ) )  ) ,0.393454126,0,0,1,0,0,0,1
8,9,( exec-two-species (( cognitive-dissonance  ) ) (( egocentric-bias  ) )  ) ,0.402673697,0,0,1,0,0,1,0
8,9,( exec-two-species (( cognitive-dissonance  ) ) (( attentional-bias  ) )  ) ,0.365751739,0,1,1,0,0,0,0
8,9,( exec-homogenous (( pick_from_list (( enlist (( attentional-bias  ) ) (( attentional-bias  ) )  ) )  ) )  ) ,0.355093547,0,2,0,0,0,0,0
8,9,( exec-two-species (( cognitive-dissonance  ) ) (( attentional-bias  ) )  ) ,0.366881112,0,1,1,0,0,0,0
8,9,( exec-two-species (( cognitive-dissonance  ) ) (( attentional-bias  ) )  ) ,0.379801191,0,1,1,0,0,0,0
8,9,( exec-two-species (( conformity-bias  ) ) (( attentional-bias  ) )  ) ,0.311638747,0,1,0,0,1,0,0
8,9,( exec-two-species (( cognitive-dissonance  ) ) (( cognitive-dissonance  ) )  ) ,0.366078467,0,0,2,0,0,0,0
8,9,( exec-homogenous (( conformity-bias  ) )  ) ,0.116235613,0,0,0,0,1,0,0
8,9,( exec-two-species (( pick_from_list (( enlist (( attentional-bias  ) ) (( attentional-bias  ) )  ) )  ) ) (( cognitive-dissonance  ) )  ) ,0.3817674,0,2,1,0,0,0,0
8,9,( exec-two-species (( attentional-bias  ) ) (( attentional-bias  ) )  ) ,0.384506055,0,2,0,0,0,0,0
8,9,( exec-two-species (( cognitive-dissonance  ) ) (( attentional-bias  ) )  ) ,0.372297339,0,1,1,0,0,0,0
8,10,( exec-two-species (( attentional-bias  ) ) (( egocentric-bias  ) )  ) ,0.376249797,0,1,0,0,0,1,0
8,10,( exec-two-species (( recency-bias  ) ) (( cognitive-dissonance  ) )  ) ,0.397096355,0,0,1,0,0,0,1
8,10,( exec-two-species (( recency-bias  ) ) (( attentional-bias  ) )  ) ,0.404648802,0,1,0,0,0,0,1
8,10,( exec-two-species (( attentional-bias  ) ) (( cognitive-dissonance  ) )  ) ,0.373450592,0,1,1,0,0,0,0
8,10,( exec-two-species (( cognitive-dissonance  ) ) (( attentional-bias  ) )  ) ,0.365758065,0,1,1,0,0,0,0
8,10,( exec-two-species (( attentional-bias  ) ) (( attentional-bias  ) )  ) ,0.350176044,0,2,0,0,0,0,0
8,10,( exec-two-species (( attentional-bias  ) ) (( attentional-bias  ) )  ) ,0.389346933,0,2,0,0,0,0,0
8,10,( exec-two-species (( attentional-bias  ) ) (( attentional-bias  ) )  ) ,0.393257106,0,2,0,0,0,0,0
8,10,( exec-two-species (( attentional-bias  ) ) (( egocentric-bias  ) )  ) ,0.389048584,0,1,0,0,0,1,0
8,10,( exec-two-species (( attentional-bias  ) ) (( attentional-bias  ) )  ) ,0.360159083,0,2,0,0,0,0,0
8,10,( exec-two-species (( cognitive-dissonance  ) ) (( cognitive-dissonance  ) )  ) ,0.386859617,0,0,2,0,0,0,0
8,10,( exec-two-species (( recency-bias  ) ) (( attentional-bias  ) )  ) ,0.358252412,0,1,0,0,0,0,1
8,10,( exec-two-species (( attentional-bias  ) ) (( attentional-bias  ) )  ) ,0.384289525,0,2,0,0,0,0,0
8,10,( exec-two-species (( cognitive-dissonance  ) ) (( egocentric-bias  ) )  ) ,0.351059484,0,0,1,0,0,1,0
8,10,( exec-two-species (( attentional-bias  ) ) (( egocentric-bias  ) )  ) ,0.356183098,0,1,0,0,0,1,0
8,10,( exec-two-species (( attentional-bias  ) ) (( attentional-bias  ) )  ) ,0.397893828,0,2,0,0,0,0,0
8,10,( exec-two-species (( recency-bias  ) ) (( attentional-bias  ) )  ) ,0.354477927,0,1,0,0,0,0,1
8,10,( exec-two-species (( cognitive-dissonance  ) ) (( cognitive-dissonance  ) )  ) ,0.381886275,0,0,2,0,0,0,0
8,10,( exec-two-species (( cognitive-dissonance  ) ) (( egocentric-bias  ) )  ) ,0.389814081,0,0,1,0,0,1,0
8,10,( exec-two-species (( attentional-bias  ) ) (( attentional-bias  ) )  ) ,0.381461513,0,2,0,0,0,0,0
8,11,( exec-two-species (( cognitive-dissonance  ) ) (( cognitive-dissonance  ) )  ) ,0.392888833,0,0,2,0,0,0,0
8,11,( exec-two-species (( attentional-bias  ) ) (( egocentric-bias  ) )  ) ,0.378610629,0,1,0,0,0,1,0
8,11,( exec-two-species (( cognitive-dissonance  ) ) (( attentional-bias  ) )  ) ,0.401891123,0,1,1,0,0,0,0
8,11,( exec-two-species (( cognitive-dissonance  ) ) (( attentional-bias  ) )  ) ,0.409084547,0,1,1,0,0,0,0
8,11,( exec-two-species (( attentional-bias  ) ) (( cognitive-dissonance  ) )  ) ,0.38333665,0,1,1,0,0,0,0
8,11,( exec-two-species (( recency-bias  ) ) (( egocentric-bias  ) )  ) ,0.398536921,0,0,0,0,0,1,1
8,11,( exec-two-species (( cognitive-dissonance  ) ) (( egocentric-bias  ) )  ) ,0.405165322,0,0,1,0,0,1,0
8,11,( exec-two-species (( cognitive-dissonance  ) ) (( egocentric-bias  ) )  ) ,0.393001851,0,0,1,0,0,1,0
8,11,( exec-two-species (( cognitive-dissonance  ) ) (( cognitive-dissonance  ) )  ) ,0.407355082,0,0,2,0,0,0,0
8,11,( exec-two-species (( cognitive-dissonance  ) ) (( attentional-bias  ) )  ) ,0.336189811,0,1,1,0,0,0,0
8,11,( exec-two-species (( attentional-bias  ) ) (( attentional-bias  ) )  ) ,0.375990183,0,2,0,0,0,0,0
8,11,( exec-two-species (( attentional-bias  ) ) (( attentional-bias  ) )  ) ,0.383742012,0,2,0,0,0,0,0
8,11,( exec-two-species (( attentional-bias  ) ) (( egocentric-bias  ) )  ) ,0.376468526,0,1,0,0,0,1,0
8,11,( exec-two-species (( attentional-bias  ) ) (( attentional-bias  ) )  ) ,0.403818635,0,2,0,0,0,0,0
8,11,( exec-two-species (( cognitive-dissonance  ) ) (( attentional-bias  ) )  ) ,0.411982775,0,1,1,0,0,0,0
8,11,( exec-two-species (( egocentric-bias  ) ) (( attentional-bias  ) )  ) ,0.379245821,0,1,0,0,0,1,0
8,11,( exec-two-species (( attentional-bias  ) ) (( egocentric-bias  ) )  ) ,0.348653574,0,1,0,0,0,1,0
8,11,( exec-two-species (( attentional-bias  ) ) (( egocentric-bias  ) )  ) ,0.362318758,0,1,0,0,0,1,0
8,11,( exec-two-species (( cognitive-dissonance  ) ) (( cognitive-dissonance  ) )  ) ,0.397604248,0,0,2,0,0,0,0
8,11,( exec-two-species (( attentional-bias  ) ) (( attentional-bias  ) )  ) ,0.397356109,0,2,0,0,0,0,0
8,12,( exec-two-species (( recency-bias  ) ) (( egocentric-bias  ) )  ) ,0.393928203,0,0,0,0,0,1,1
8,12,( exec-two-species (( cognitive-dissonance  ) ) (( cognitive-dissonance  ) )  ) ,0.395543761,0,0,2,0,0,0,0
8,12,( exec-two-species (( cognitive-dissonance  ) ) (( cognitive-dissonance  ) )  ) ,0.362402876,0,0,2,0,0,0,0
8,12,( exec-two-species (( attentional-bias  ) ) (( attentional-bias  ) )  ) ,0.416535556,0,2,0,0,0,0,0
8,12,( exec-two-species (( cognitive-dissonance  ) ) (( attentional-bias  ) )  ) ,0.357968318,0,1,1,0,0,0,0
8,12,( exec-two-species (( cognitive-dissonance  ) ) (( cognitive-dissonance  ) )  ) ,0.372722178,0,0,2,0,0,0,0
8,12,( exec-two-species (( cognitive-dissonance  ) ) (( attentional-bias  ) )  ) ,0.379421215,0,1,1,0,0,0,0
8,12,( exec-two-species (( cognitive-dissonance  ) ) (( egocentric-bias  ) )  ) ,0.345728821,0,0,1,0,0,1,0
8,12,( exec-two-species (( cognitive-dissonance  ) ) (( egocentric-bias  ) )  ) ,0.363083525,0,0,1,0,0,1,0
8,12,( exec-two-species (( recency-bias  ) ) (( cognitive-dissonance  ) )  ) ,0.333679431,0,0,1,0,0,0,1
8,12,( exec-two-species (( cognitive-dissonance  ) ) (( egocentric-bias  ) )  ) ,0.391834318,0,0,1,0,0,1,0
8,12,( exec-two-species (( cognitive-dissonance  ) ) (( attentional-bias  ) )  ) ,0.382755654,0,1,1,0,0,0,0
8,12,( exec-two-species (( attentional-bias  ) ) (( cognitive-dissonance  ) )  ) ,0.377712245,0,1,1,0,0,0,0
8,12,( exec-two-species (( cognitive-dissonance  ) ) (( cognitive-dissonance  ) )  ) ,0.37834197,0,0,2,0,0,0,0
8,12,( exec-two-species (( cognitive-dissonance  ) ) (( attentional-bias  ) )  ) ,0.346247553,0,1,1,0,0,0,0
8,12,( exec-two-species (( cognitive-dissonance  ) ) (( cognitive-dissonance  ) )  ) ,0.407683274,0,0,2,0,0,0,0
8,12,( exec-two-species (( cognitive-dissonance  ) ) (( egocentric-bias  ) )  ) ,0.403747878,0,0,1,0,0,1,0
8,12,( exec-two-species (( cognitive-dissonance  ) ) (( attentional-bias  ) )  ) ,0.367613251,0,1,1,0,0,0,0
8,12,( exec-two-species (( cognitive-dissonance  ) ) (( attentional-bias  ) )  ) ,0.372137298,0,1,1,0,0,0,0
8,12,( exec-two-species (( cognitive-dissonance  ) ) (( cognitive-dissonance  ) )  ) ,0.386825832,0,0,2,0,0,0,0
8,13,( exec-two-species (( cognitive-dissonance  ) ) (( cognitive-dissonance  ) )  ) ,0.36883047,0,0,2,0,0,0,0
8,13,( exec-two-species (( cognitive-dissonance  ) ) (( attentional-bias  ) )  ) ,0.361267308,0,1,1,0,0,0,0
8,13,( exec-two-species (( cognitive-dissonance  ) ) (( attentional-bias  ) )  ) ,0.391228179,0,1,1,0,0,0,0
8,13,( exec-two-species (( cognitive-dissonance  ) ) (( egocentric-bias  ) )  ) ,0.384252666,0,0,1,0,0,1,0
8,13,( exec-two-species (( cognitive-dissonance  ) ) (( cognitive-dissonance  ) )  ) ,0.396748918,0,0,2,0,0,0,0
8,13,( exec-two-species (( attentional-bias  ) ) (( attentional-bias  ) )  ) ,0.399244105,0,2,0,0,0,0,0
8,13,( exec-two-species (( cognitive-dissonance  ) ) (( egocentric-bias  ) )  ) ,0.353527238,0,0,1,0,0,1,0
8,13,( exec-two-species (( cognitive-dissonance  ) ) (( egocentric-bias  ) )  ) ,0.365236097,0,0,1,0,0,1,0
8,13,( exec-two-species (( cognitive-dissonance  ) ) (( cognitive-dissonance  ) )  ) ,0.374044883,0,0,2,0,0,0,0
8,13,( exec-two-species (( cognitive-dissonance  ) ) (( cognitive-dissonance  ) )  ) ,0.363705907,0,0,2,0,0,0,0
8,13,( exec-two-species (( cognitive-dissonance  ) ) (( egocentric-bias  ) )  ) ,0.413038614,0,0,1,0,0,1,0
8,13,( exec-two-species (( recency-bias  ) ) (( egocentric-bias  ) )  ) ,0.340775651,0,0,0,0,0,1,1
8,13,( exec-two-species (( cognitive-dissonance  ) ) (( egocentric-bias  ) )  ) ,0.378205322,0,0,1,0,0,1,0
8,13,( exec-two-species (( cognitive-dissonance  ) ) (( cognitive-dissonance  ) )  ) ,0.377545695,0,0,2,0,0,0,0
8,13,( exec-two-species (( cognitive-dissonance  ) ) (( cognitive-dissonance  ) )  ) ,0.369398876,0,0,2,0,0,0,0
8,13,( exec-two-species (( egocentric-bias  ) ) (( cognitive-dissonance  ) )  ) ,0.376752167,0,0,1,0,0,1,0
8,13,( exec-two-species (( pick_from_list (( enlist (( recency-bias  ) ) (( egocentric-bias  ) )  ) )  ) ) (( cognitive-dissonance  ) )  ) ,0.302316675,0,0,1,0,0,1,1
8,13,( exec-two-species (( cognitive-dissonance  ) ) (( attentional-bias  ) )  ) ,0.382131454,0,1,1,0,0,0,0
8,13,( exec-two-species (( cognitive-dissonance  ) ) (( cognitive-dissonance  ) )  ) ,0.373275827,0,0,2,0,0,0,0
8,13,( exec-two-species (( cognitive-dissonance  ) ) (( egocentric-bias  ) )  ) ,0.369182348,0,0,1,0,0,1,0
8,14,( exec-two-species (( cognitive-dissonance  ) ) (( egocentric-bias  ) )  ) ,0.396966625,0,0,1,0,0,1,0
8,14,( exec-two-species (( cognitive-dissonance  ) ) (( egocentric-bias  ) )  ) ,0.392646487,0,0,1,0,0,1,0
8,14,( exec-two-species (( cognitive-dissonance  ) ) (( attentional-bias  ) )  ) ,0.377576001,0,1,1,0,0,0,0
8,14,( exec-two-species (( recency-bias  ) ) (( conformity-bias  ) )  ) ,0.168917397,0,0,0,0,1,0,1
8,14,( exec-two-species (( cognitive-dissonance  ) ) (( attentional-bias  ) )  ) ,0.361847393,0,1,1,0,0,0,0
8,14,( exec-two-species (( cognitive-dissonance  ) ) (( egocentric-bias  ) )  ) ,0.385311342,0,0,1,0,0,1,0
8,14,( exec-two-species (( cognitive-dissonance  ) ) (( cognitive-dissonance  ) )  ) ,0.391708931,0,0,2,0,0,0,0
8,14,( exec-two-species (( cognitive-dissonance  ) ) (( attentional-bias  ) )  ) ,0.376317144,0,1,1,0,0,0,0
8,14,( exec-two-species (( cognitive-dissonance  ) ) (( egocentric-bias  ) )  ) ,0.380539815,0,0,1,0,0,1,0
8,14,( exec-two-species (( cognitive-dissonance  ) ) (( egocentric-bias  ) )  ) ,0.393992806,0,0,1,0,0,1,0
8,14,( exec-two-species (( attentional-bias  ) ) (( attentional-bias  ) )  ) ,0.377116193,0,2,0,0,0,0,0
8,14,( exec-two-species (( cognitive-dissonance  ) ) (( cognitive-dissonance  ) )  ) ,0.382491162,0,0,2,0,0,0,0
8,14,( exec-two-species (( egocentric-bias  ) ) (( attentional-bias  ) )  ) ,0.385451903,0,1,0,0,0,1,0
8,14,( exec-two-species (( cognitive-dissonance  ) ) (( attentional-bias  ) )  ) ,0.365610329,0,1,1,0,0,0,0
8,14,( exec-two-species (( egocentric-bias  ) ) (( cognitive-dissonance  ) )  ) ,0.386534674,0,0,1,0,0,1,0
8,14,( exec-two-species (( cognitive-dissonance  ) ) (( cognitive-dissonance  ) )  ) ,0.404049673,0,0,2,0,0,0,0
8,14,( exec-two-species (( cognitive-dissonance  ) ) (( egocentric-bias  ) )  ) ,0.3789338,0,0,1,0,0,1,0
8,14,( exec-two-species (( cognitive-dissonance  ) ) (( cognitive-dissonance  ) )  ) ,0.364458814,0,0,2,0,0,0,0
8,14,( exec-two-species (( cognitive-dissonance  ) ) (( attentional-bias  ) )  ) ,0.391260824,0,1,1,0,0,0,0
8,14,( exec-two-species (( cognitive-dissonance  ) ) (( egocentric-bias  ) )  ) ,0.389232697,0,0,1,0,0,1,0
8,15,( exec-two-species (( cognitive-dissonance  ) ) (( egocentric-bias  ) )  ) ,0.383612037,0,0,1,0,0,1,0
8,15,( exec-two-species (( cognitive-dissonance  ) ) (( cognitive-dissonance  ) )  ) ,0.403561494,0,0,2,0,0,0,0
8,15,( exec-two-species (( cognitive-dissonance  ) ) (( egocentric-bias  ) )  ) ,0.370293819,0,0,1,0,0,1,0
8,15,( exec-two-species (( egocentric-bias  ) ) (( cognitive-dissonance  ) )  ) ,0.370542835,0,0,1,0,0,1,0
8,15,( exec-two-species (( cognitive-dissonance  ) ) (( attentional-bias  ) )  ) ,0.349365059,0,1,1,0,0,0,0
8,15,( exec-two-species (( egocentric-bias  ) ) (( attentional-bias  ) )  ) ,0.395533579,0,1,0,0,0,1,0
8,15,( exec-two-species (( cognitive-dissonance  ) ) (( egocentric-bias  ) )  ) ,0.369099692,0,0,1,0,0,1,0
8,15,( exec-two-species (( cognitive-dissonance  ) ) (( egocentric-bias  ) )  ) ,0.396978041,0,0,1,0,0,1,0
8,15,( exec-two-species (( cognitive-dissonance  ) ) (( egocentric-bias  ) )  ) ,0.383580932,0,0,1,0,0,1,0
8,15,( exec-two-species (( cognitive-dissonance  ) ) (( cognitive-dissonance  ) )  ) ,0.384797408,0,0,2,0,0,0,0
8,15,( exec-two-species (( egocentric-bias  ) ) (( cognitive-dissonance  ) )  ) ,0.3716454,0,0,1,0,0,1,0
8,15,( exec-two-species (( attentional-bias  ) ) (( egocentric-bias  ) )  ) ,0.374674072,0,1,0,0,0,1,0
8,15,( exec-two-species (( cognitive-dissonance  ) ) (( egocentric-bias  ) )  ) ,0.366357888,0,0,1,0,0,1,0
8,15,( exec-two-species (( cognitive-dissonance  ) ) (( egocentric-bias  ) )  ) ,0.384800946,0,0,1,0,0,1,0
8,15,( exec-two-species (( cognitive-dissonance  ) ) (( cognitive-dissonance  ) )  ) ,0.366838955,0,0,2,0,0,0,0
8,15,( exec-two-species (( cognitive-dissonance  ) ) (( egocentric-bias  ) )  ) ,0.386444337,0,0,1,0,0,1,0
8,15,( exec-two-species (( cognitive-dissonance  ) ) (( cognitive-dissonance  ) )  ) ,0.353004525,0,0,2,0,0,0,0
8,15,( exec-two-species (( cognitive-dissonance  ) ) (( egocentric-bias  ) )  ) ,0.379760556,0,0,1,0,0,1,0
8,15,( exec-two-species (( cognitive-dissonance  ) ) (( cognitive-dissonance  ) )  ) ,0.348037638,0,0,2,0,0,0,0
8,15,( exec-two-species (( cognitive-dissonance  ) ) (( egocentric-bias  ) )  ) ,0.377442947,0,0,1,0,0,1,0
8,16,( exec-two-species (( cognitive-dissonance  ) ) (( egocentric-bias  ) )  ) ,0.372700254,0,0,1,0,0,1,0
8,16,( exec-two-species (( egocentric-bias  ) ) (( attentional-bias  ) )  ) ,0.409915347,0,1,0,0,0,1,0
8,16,( exec-two-species (( cognitive-dissonance  ) ) (( egocentric-bias  ) )  ) ,0.398263716,0,0,1,0,0,1,0
8,16,( exec-two-species (( egocentric-bias  ) ) (( attentional-bias  ) )  ) ,0.373491993,0,1,0,0,0,1,0
8,16,( exec-two-species (( egocentric-bias  ) ) (( egocentric-bias  ) )  ) ,0.364988838,0,0,0,0,0,2,0
8,16,( exec-two-species (( cognitive-dissonance  ) ) (( cognitive-dissonance  ) )  ) ,0.374884326,0,0,2,0,0,0,0
8,16,( exec-two-species (( cognitive-dissonance  ) ) (( cognitive-dissonance  ) )  ) ,0.370628888,0,0,2,0,0,0,0
8,16,( exec-two-species (( cognitive-dissonance  ) ) (( egocentric-bias  ) )  ) ,0.357845517,0,0,1,0,0,1,0
8,16,( exec-two-species (( cognitive-dissonance  ) ) (( egocentric-bias  ) )  ) ,0.375989882,0,0,1,0,0,1,0
8,16,( exec-two-species (( cognitive-dissonance  ) ) (( egocentric-bias  ) )  ) ,0.399176549,0,0,1,0,0,1,0
8,16,( exec-two-species (( cognitive-dissonance  ) ) (( cognitive-dissonance  ) )  ) ,0.372886984,0,0,2,0,0,0,0
8,16,( exec-two-species (( egocentric-bias  ) ) (( attentional-bias  ) )  ) ,0.370332094,0,1,0,0,0,1,0
8,16,( exec-two-species (( cognitive-dissonance  ) ) (( cognitive-dissonance  ) )  ) ,0.369076579,0,0,2,0,0,0,0
8,16,( exec-two-species (( cognitive-dissonance  ) ) (( cognitive-dissonance  ) )  ) ,0.367291056,0,0,2,0,0,0,0
8,16,( exec-two-species (( egocentric-bias  ) ) (( attentional-bias  ) )  ) ,0.392709187,0,1,0,0,0,1,0
8,16,( exec-two-species (( cognitive-dissonance  ) ) (( cognitive-dissonance  ) )  ) ,0.377220993,0,0,2,0,0,0,0
8,16,( exec-two-species (( cognitive-dissonance  ) ) (( egocentric-bias  ) )  ) ,0.361774553,0,0,1,0,0,1,0
8,16,( exec-two-species (( cognitive-dissonance  ) ) (( egocentric-bias  ) )  ) ,0.366558022,0,0,1,0,0,1,0
8,16,( exec-two-species (( cognitive-dissonance  ) ) (( egocentric-bias  ) )  ) ,0.386571626,0,0,1,0,0,1,0
8,16,( exec-two-species (( egocentric-bias  ) ) (( attentional-bias  ) )  ) ,0.371624593,0,1,0,0,0,1,0
